SessionId,TestId,Serving Operator,Home Operator,Technology,CallingModule,ASideDevice,msgDate,msgTime,CollectionName,TestDescription,Zone,,Value2
322122547202,322122547201,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,23:09:16,ZONA17_LAMONGAN_DT,,NCM30100884,24.0,32
322122547202,322122547201,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,23:09:16,ZONA17_LAMONGAN_DT,,NCM30100884,31.0,32
322122547202,322122547201,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,23:09:16,ZONA17_LAMONGAN_DT,,NCM30100884,28.0,32
322122547202,322122547201,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,23:09:16,ZONA17_LAMONGAN_DT,,NCM30100884,28.0,32
322122547202,322122547201,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,23:09:16,ZONA17_LAMONGAN_DT,,NCM30100884,26.0,32
322122547202,322122547201,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,23:09:16,ZONA17_LAMONGAN_DT,,NCM30100884,26.0,32
326417514498,326417514497,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,23:09:16,ZONA17_LAMONGAN_DT,,NCM30100884,0.0,32
433791696898,433791696897,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,59.0,32
433791696898,433791696897,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,55.0,32
433791696898,433791696897,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,40.0,32
433791696898,433791696897,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,33.0,32
433791696898,433791696897,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,37.0,32
433791696898,433791696897,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,36.0,32
433791696898,433791696897,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,39.0,32
433791696898,433791696897,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,51.0,32
433791696898,433791696897,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,61.0,32
433791696898,433791696897,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,41.0,32
438086664194,438086664193,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,72.0,32
438086664194,438086664193,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,39.0,32
438086664194,438086664193,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,57.0,32
438086664194,438086664193,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,46.0,32
438086664194,438086664193,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,63.0,32
438086664194,438086664193,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,66.0,32
438086664194,438086664193,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,50.0,32
438086664194,438086664193,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,91.0,32
438086664194,438086664193,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,70.0,32
438086664194,438086664193,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:27,ZONA17_LAMONGAN_DT,,NCM30100884,87.0,32
442381631490,442381631489,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:28,ZONA17_LAMONGAN_DT,,NCM30100884,57.0,32
442381631490,442381631489,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:28,ZONA17_LAMONGAN_DT,,NCM30100884,94.0,32
442381631490,442381631489,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:28,ZONA17_LAMONGAN_DT,,NCM30100884,53.0,32
442381631490,442381631489,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:28,ZONA17_LAMONGAN_DT,,NCM30100884,97.0,32
442381631490,442381631489,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:28,ZONA17_LAMONGAN_DT,,NCM30100884,56.0,32
442381631490,442381631489,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:28,ZONA17_LAMONGAN_DT,,NCM30100884,86.0,32
442381631490,442381631489,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:28,ZONA17_LAMONGAN_DT,,NCM30100884,43.0,32
442381631490,442381631489,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:28,ZONA17_LAMONGAN_DT,,NCM30100884,92.0,32
442381631490,442381631489,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:28,ZONA17_LAMONGAN_DT,,NCM30100884,1111.0,32
442381631490,442381631489,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:28,ZONA17_LAMONGAN_DT,,NCM30100884,217.0,32
446676598786,446676598785,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:25,ZONA17_LAMONGAN_DT,,NCM30100884,38.0,32
446676598786,446676598785,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:25,ZONA17_LAMONGAN_DT,,NCM30100884,40.0,32
446676598786,446676598785,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:25,ZONA17_LAMONGAN_DT,,NCM30100884,55.0,32
446676598786,446676598785,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:25,ZONA17_LAMONGAN_DT,,NCM30100884,52.0,32
446676598786,446676598785,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:25,ZONA17_LAMONGAN_DT,,NCM30100884,43.0,32
446676598786,446676598785,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:25,ZONA17_LAMONGAN_DT,,NCM30100884,43.0,32
446676598786,446676598785,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:25,ZONA17_LAMONGAN_DT,,NCM30100884,39.0,32
446676598786,446676598785,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:25,ZONA17_LAMONGAN_DT,,NCM30100884,37.0,32
446676598786,446676598785,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:25,ZONA17_LAMONGAN_DT,,NCM30100884,40.0,32
446676598786,446676598785,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:49:25,ZONA17_LAMONGAN_DT,,NCM30100884,61.0,32
1447403978754,1447403978753,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,92.0,32
1447403978754,1447403978753,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,51.0,32
1447403978754,1447403978753,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,99.0,32
1447403978754,1447403978753,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,58.0,32
1447403978754,1447403978753,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,97.0,32
1447403978754,1447403978753,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,47.0,32
1447403978754,1447403978753,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,86.0,32
1447403978754,1447403978753,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,46.0,32
1447403978754,1447403978753,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,84.0,32
1447403978754,1447403978753,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,57.0,32
1451698946050,1451698946049,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,55.0,32
1451698946050,1451698946049,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,45.0,32
1451698946050,1451698946049,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,41.0,32
1451698946050,1451698946049,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,39.0,32
1451698946050,1451698946049,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,37.0,32
1451698946050,1451698946049,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,37.0,32
1451698946050,1451698946049,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,62.0,32
1451698946050,1451698946049,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,63.0,32
1451698946050,1451698946049,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,50.0,32
1451698946050,1451698946049,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,51.0,32
1455993913346,1455993913345,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,0.0,32
1460288880642,1460288880641,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,45.0,32
1460288880642,1460288880641,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,38.0,32
1460288880642,1460288880641,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,35.0,32
1460288880642,1460288880641,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,37.0,32
1460288880642,1460288880641,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,51.0,32
1460288880642,1460288880641,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,40.0,32
1460288880642,1460288880641,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,78.0,32
1460288880642,1460288880641,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,47.0,32
1460288880642,1460288880641,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,37.0,32
1460288880642,1460288880641,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),15.03.2022,21:53:14,ZONA17_LAMONGAN_DT,,NCM30100884,42.0,32
1584842932226,1584842932225,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,86.0,32
1584842932226,1584842932225,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,84.0,32
1584842932226,1584842932225,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,83.0,32
1584842932226,1584842932225,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,80.0,32
1584842932226,1584842932225,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,67.0,32
1584842932226,1584842932225,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,92.0,32
1584842932226,1584842932225,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,99.0,32
1584842932226,1584842932225,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,51.0,32
1584842932226,1584842932225,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,62.0,32
1584842932226,1584842932225,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,70.0,32
1589137899522,1589137899521,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,76.0,32
1589137899522,1589137899521,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,101.0,32
1589137899522,1589137899521,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,66.0,32
1589137899522,1589137899521,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,129.0,32
1589137899522,1589137899521,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,65.0,32
1589137899522,1589137899521,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,103.0,32
1589137899522,1589137899521,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,62.0,32
1589137899522,1589137899521,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,107.0,32
1589137899522,1589137899521,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,65.0,32
1589137899522,1589137899521,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,103.0,32
1593432866818,1593432866817,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:27,ZONA17_LAMONGAN_DT,,NCM30100884,106.0,32
1593432866818,1593432866817,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:27,ZONA17_LAMONGAN_DT,,NCM30100884,35.0,32
1593432866818,1593432866817,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:27,ZONA17_LAMONGAN_DT,,NCM30100884,102.0,32
1593432866818,1593432866817,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:27,ZONA17_LAMONGAN_DT,,NCM30100884,50.0,32
1593432866818,1593432866817,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:27,ZONA17_LAMONGAN_DT,,NCM30100884,36.0,32
1593432866818,1593432866817,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:27,ZONA17_LAMONGAN_DT,,NCM30100884,31.0,32
1593432866818,1593432866817,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:27,ZONA17_LAMONGAN_DT,,NCM30100884,41.0,32
1593432866818,1593432866817,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:27,ZONA17_LAMONGAN_DT,,NCM30100884,117.0,32
1593432866818,1593432866817,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:27,ZONA17_LAMONGAN_DT,,NCM30100884,77.0,32
1593432866818,1593432866817,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:27,ZONA17_LAMONGAN_DT,,NCM30100884,45.0,32
1597727834114,1597727834113,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,37.0,32
1597727834114,1597727834113,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,53.0,32
1597727834114,1597727834113,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,36.0,32
1597727834114,1597727834113,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,50.0,32
1597727834114,1597727834113,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,52.0,32
1597727834114,1597727834113,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,51.0,32
1597727834114,1597727834113,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,50.0,32
1597727834114,1597727834113,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,86.0,32
1597727834114,1597727834113,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,53.0,32
1597727834114,1597727834113,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:30:25,ZONA17_LAMONGAN_DT,,NCM30100884,52.0,32
1687922147330,1687922147329,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,84.0,32
