SessionId,TestId,Serving Operator,Home Operator,Technology,CallingModule,ASideDevice,msgDate,msgTime,CollectionName,TestDescription,Zone,,Value2
1687922147330,1687922147329,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,84.0,32
1687922147330,1687922147329,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,84.0,32
1687922147330,1687922147329,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,82.0,32
1687922147330,1687922147329,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,81.0,32
1687922147330,1687922147329,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,81.0,32
1687922147330,1687922147329,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,100.0,32
1687922147330,1687922147329,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,96.0,32
1687922147330,1687922147329,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,98.0,32
1687922147330,1687922147329,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,97.0,32
1692217114626,1692217114625,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,87.0,32
1692217114626,1692217114625,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,56.0,32
1692217114626,1692217114625,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,93.0,32
1692217114626,1692217114625,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,44.0,32
1692217114626,1692217114625,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,89.0,32
1692217114626,1692217114625,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,48.0,32
1692217114626,1692217114625,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,86.0,32
1692217114626,1692217114625,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,44.0,32
1692217114626,1692217114625,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,90.0,32
1692217114626,1692217114625,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:22,ZONA17_LAMONGAN_DT,,NCM30100884,121.0,32
1696512081922,1696512081921,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:23,ZONA17_LAMONGAN_DT,,NCM30100884,43.0,32
1696512081922,1696512081921,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:23,ZONA17_LAMONGAN_DT,,NCM30100884,41.0,32
1696512081922,1696512081921,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:23,ZONA17_LAMONGAN_DT,,NCM30100884,58.0,32
1696512081922,1696512081921,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:23,ZONA17_LAMONGAN_DT,,NCM30100884,57.0,32
1696512081922,1696512081921,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:23,ZONA17_LAMONGAN_DT,,NCM30100884,56.0,32
1696512081922,1696512081921,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:23,ZONA17_LAMONGAN_DT,,NCM30100884,54.0,32
1696512081922,1696512081921,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:23,ZONA17_LAMONGAN_DT,,NCM30100884,52.0,32
1696512081922,1696512081921,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:23,ZONA17_LAMONGAN_DT,,NCM30100884,51.0,32
1696512081922,1696512081921,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:23,ZONA17_LAMONGAN_DT,,NCM30100884,49.0,32
1696512081922,1696512081921,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:23,ZONA17_LAMONGAN_DT,,NCM30100884,56.0,32
1700807049218,1700807049217,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:21,ZONA17_LAMONGAN_DT,,NCM30100884,61.0,32
1700807049218,1700807049217,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:21,ZONA17_LAMONGAN_DT,,NCM30100884,40.0,32
1700807049218,1700807049217,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:21,ZONA17_LAMONGAN_DT,,NCM30100884,43.0,32
1700807049218,1700807049217,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:21,ZONA17_LAMONGAN_DT,,NCM30100884,28.0,32
1700807049218,1700807049217,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:21,ZONA17_LAMONGAN_DT,,NCM30100884,507.0,32
1700807049218,1700807049217,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:21,ZONA17_LAMONGAN_DT,,NCM30100884,1752.0,32
1700807049218,1700807049217,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:21,ZONA17_LAMONGAN_DT,,NCM30100884,1100.0,32
1700807049218,1700807049217,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:21,ZONA17_LAMONGAN_DT,,NCM30100884,870.0,32
1700807049218,1700807049217,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:21,ZONA17_LAMONGAN_DT,,NCM30100884,55.0,32
1700807049218,1700807049217,Fren/Hepi,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,14:59:21,ZONA17_LAMONGAN_DT,,NCM30100884,74.0,32
1791001362434,1791001362433,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,35.0,32
1791001362434,1791001362433,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,35.0,32
1791001362434,1791001362433,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,43.0,32
1791001362434,1791001362433,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,41.0,32
1791001362434,1791001362433,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,72.0,32
1791001362434,1791001362433,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,70.0,32
1791001362434,1791001362433,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,77.0,32
1791001362434,1791001362433,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,108.0,32
1791001362434,1791001362433,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,68.0,32
1791001362434,1791001362433,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,65.0,32
1795296329730,1795296329729,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,34.0,32
1795296329730,1795296329729,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,32.0,32
1795296329730,1795296329729,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,28.0,32
1795296329730,1795296329729,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,32.0,32
1795296329730,1795296329729,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,29.0,32
1795296329730,1795296329729,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,29.0,32
1795296329730,1795296329729,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,48.0,32
1795296329730,1795296329729,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,39.0,32
1795296329730,1795296329729,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,35.0,32
1795296329730,1795296329729,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,30.0,32
1799591297026,1799591297025,Telkomsel,Telkomsel,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,38.0,32
1799591297026,1799591297025,Telkomsel,Telkomsel,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,40.0,32
1799591297026,1799591297025,Telkomsel,Telkomsel,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,87.0,32
1799591297026,1799591297025,Telkomsel,Telkomsel,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,90.0,32
1799591297026,1799591297025,Telkomsel,Telkomsel,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,43.0,32
1799591297026,1799591297025,Telkomsel,Telkomsel,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,40.0,32
1799591297026,1799591297025,Telkomsel,Telkomsel,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,36.0,32
1799591297026,1799591297025,Telkomsel,Telkomsel,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,39.0,32
1799591297026,1799591297025,Telkomsel,Telkomsel,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,78.0,32
1799591297026,1799591297025,Telkomsel,Telkomsel,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,50.0,32
1803886264322,1803886264321,Smartfren,Smartfren,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,31.0,32
1803886264322,1803886264321,Smartfren,Smartfren,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,30.0,32
1803886264322,1803886264321,Smartfren,Smartfren,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,46.0,32
1803886264322,1803886264321,Smartfren,Smartfren,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,39.0,32
1803886264322,1803886264321,Smartfren,Smartfren,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,53.0,32
1803886264322,1803886264321,Smartfren,Smartfren,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,32.0,32
1803886264322,1803886264321,Smartfren,Smartfren,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,40.0,32
1803886264322,1803886264321,Smartfren,Smartfren,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,38.0,32
1803886264322,1803886264321,Smartfren,Smartfren,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,53.0,32
1803886264322,1803886264321,Smartfren,Smartfren,LTE/LTE CA,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:25:22,ZONA17_LAMONGAN_DT,,NCM30100884,32.0,32
1859720839170,1859720839169,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,49.0,32
1859720839170,1859720839169,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,55.0,32
1859720839170,1859720839169,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,55.0,32
1859720839170,1859720839169,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,66.0,32
1859720839170,1859720839169,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,65.0,32
1859720839170,1859720839169,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,68.0,32
1859720839170,1859720839169,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,74.0,32
1859720839170,1859720839169,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,34.0,32
1859720839170,1859720839169,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,39.0,32
1859720839170,1859720839169,Telkomsel,Telkomsel,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,56.0,32
1864015806466,1864015806465,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,50.0,32
1864015806466,1864015806465,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,48.0,32
1864015806466,1864015806465,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,49.0,32
1864015806466,1864015806465,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,47.0,32
1864015806466,1864015806465,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,43.0,32
1864015806466,1864015806465,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,42.0,32
1864015806466,1864015806465,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,44.0,32
1864015806466,1864015806465,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,42.0,32
1864015806466,1864015806465,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,41.0,32
1864015806466,1864015806465,XL,XL,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,50.0,32
1868310773762,1868310773761,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,78.0,32
1868310773762,1868310773761,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,73.0,32
1868310773762,1868310773761,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,49.0,32
1868310773762,1868310773761,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,41.0,32
1868310773762,1868310773761,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,48.0,32
1868310773762,1868310773761,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,47.0,32
1868310773762,1868310773761,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,82.0,32
1868310773762,1868310773761,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,77.0,32
1868310773762,1868310773761,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,47.0,32
1868310773762,1868310773761,Indosat Ooredoo,Indosat Ooredoo,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,48.0,32
1872605741058,1872605741057,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,53.0,32
1872605741058,1872605741057,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,34.0,32
1872605741058,1872605741057,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,42.0,32
1872605741058,1872605741057,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,41.0,32
1872605741058,1872605741057,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,35.0,32
1872605741058,1872605741057,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,37.0,32
1872605741058,1872605741057,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,36.0,32
1872605741058,1872605741057,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,37.0,32
1872605741058,1872605741057,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,31.0,32
1872605741058,1872605741057,Smartfren,Smartfren,LTE,0         ,Samsung Galaxy S21+ 5G (SM-G996BDS),16.03.2022,15:45:08,ZONA17_LAMONGAN_DT,,NCM30100884,37.0,32
